,taxa,CAZy.ID,pathway_capacity,pathway_completeness_abundance
26657,Catenulispora acidiphila,GH1,2.8865341235953905,1
26658,Klebsiella pneumoniae,GH1,3.52749946072475,1
26659,Caldicellulosiruptor kronotskyensis,GH1,3.16266917664214,1
26660,Mesoplasma florum,GH1,3.52674967225101,1
26661,Psychromonas ingrahamii,GH1,2.82894393827167,1
26662,Streptococcus pneumoniae,GH1,3.8980096134335898,1
26663,Escherichia coli,GH1,4.951896640835541,1
26664,Roseiflexus castenholzii,GH2,1.70877001960827,1
26665,Gardnerella vaginalis,GH2,3.8284941859351,1
26666,Escherichia coli,GH2,4.951896640835541,1
26667,Escherichia coli,GH2,4.951896640835541,1
26668,Clostridium botulinum,GH30,4.05397480666556,1
26669,Paenibacillus polymyxa,GH30,3.72719395517451,1
26670,Cellvibrio japonicus,GH30,2.09748888537804,0
26671,Pedobacter heparinus,GH30,3.537943992320109,1
26672,Burkholderia pseudomallei,GH2,3.9321976701050496,1
26673,Escherichia coli,GH2,4.951896640835541,1
26674,Citrobacter freundii,GH2,2.75564232679752,1
26675,Pedobacter heparinus,GH2,3.537943992320109,1
26676,Ruminococcus gnavus,GH2,5.3965235103622495,1
26677,Caldicellulosiruptor saccharolyticus,GH2,3.08250230944543,1
26678,Escherichia coli,GH2,4.951896640835541,1
26679,Shigella flexneri,GH2,4.38421820190403,1
26680,Butyrivibrio proteoclasticus,GH2,4.21337592324907,1
26681,Caldicellulosiruptor saccharolyticus,GH2,3.08250230944543,1
26682,Paenibacillus sp.,GH2,3.71630119162046,1
26683,Gordonia bronchialis,GH2,2.6022915175148,1
26684,Xylella fastidiosa,GH2,2.313735638305109,1
26685,Kineococcus radiotolerans,CBM57,3.03645741994958,1
26686,Solibacter usitatus,CBM57,3.69438217630694,1
26687,Acidobacterium capsulatum,CBM57,2.32592530880298,1
26688,Sorangium cellulosum,CBM57,2.50258378723307,1
26689,Micromonospora aurantiaca,CBM57,2.65674751315687,1
26690,Lactococcus garvieae,GH1,2.4084693201754304,1
26691,Petrotoga mobilis,GH2,2.0601538666330304,1
26692,Dictyoglomus thermophilum,GH2,2.5979890894941096,1
26693,Faecalibacterium prausnitzii,GH2,5.70310455655676,1
26694,Bacillus megaterium,GH2,3.0927288703237497,1
26695,Yersinia enterocolitica,GH2,3.2066163388761,1
26696,Streptomyces coelicolor,GH2,1.75848197891152,1
26697,Shigella flexneri,GH2,4.38421820190403,1
26698,Thermotoga maritima,GH2,2.48195620100723,1
26699,Frankia alni,GH30,2.65094769406345,1
26700,Paenibacillus polymyxa,GH30,3.72719395517451,1
26701,Streptomyces bingchenggensis,GH30,2.54626192656466,1
26702,Bacteroides xylanisolvens,GH30,5.75584866860618,1
26703,Caulobacter vibrioides,GH30,1.9162779536232,1
26704,Xanthomonas axonopodis,GH30,1.90226110578444,1
26705,Roseburia intestinalis,GH2,5.494855325243268,1
26706,butyrate-producing bacterium,GH2,5.1165877575128205,1
26707,Lactobacillus gasseri,GH2,2.45910772294242,1
26708,Escherichia coli,GH2,4.951896640835541,1
26709,Lachnoclostridium phytofermentans,GH2,4.4406206293143,1
26710,Paenibacillus polymyxa,GH2,3.72719395517451,1
26711,Flavobacterium johnsoniae,GH2,3.52515534105155,1
26712,Coraliomargarita akajimensis,GH2,3.0183552613307403,1
26713,Frankia inefficax,GH2,2.92194199410919,1
26714,Ruminococcus sp.,GH2,5.5246742932207,1
26715,Clostridioides difficile,GH1,5.0399653062844,1
26716,Thermobifida fusca,GH1,2.48942135648339,1
26717,Klebsiella pneumoniae,GH1,3.52749946072475,1
26718,Haliangium ochraceum,GH1,2.9062750286402403,1
26719,Escherichia coli,GH1,4.951896640835541,1
26720,Escherichia coli,GH1,4.951896640835541,1
26721,Nostoc punctiforme,GH1,2.37668225845304,1
26722,Azospirillum sp.,GH1,2.54965315620596,1
26723,Ochrobactrum anthropi,GH1,3.03545983023102,1
26724,Lactobacillus amylovorus,GH1,4.65159310797398,1
26725,Streptomyces ambofaciens,GH1,2.5139691602838,1
26726,Faecalibacterium prausnitzii,GH1,5.70310455655676,1
26727,Enterococcus faecalis,GH1,4.49339211643988,1
26728,Yersinia enterocolitica,GH1,3.2066163388761,1
26729,Escherichia coli,GH1,4.951896640835541,1
26730,Geobacter sp.,GH1,3.05441933702869,1
26731,Nocardiopsis dassonvillei,GH1,2.73171608767385,1
26732,Bifidobacterium adolescentis,GH1,5.563837622076888,1
26733,Streptococcus uberis,GH1,4.2091536391304,1
26734,Caldanaerobacter subterraneus,GH1,3.090958877189129,1
26735,[Clostridium] cf.,GH1,5.28147296424479,1
26736,Streptococcus pneumoniae,GH1,3.8980096134335898,1
26737,Serratia proteamaculans,GH1,3.23130925643518,1
26738,Lactococcus lactis,GH1,4.5353188775982005,1
26739,Escherichia coli,GH1,4.951896640835541,1
26740,Shigella boydii,GH1,4.46740066481724,1
26741,Streptococcus uberis,GH1,4.2091536391304,1
26742,Roseiflexus castenholzii,GH1,1.70877001960827,1
26743,Bifidobacterium bifidum,GH1,5.0138339650387005,1
26744,Beutenbergia cavernae,GH2,2.7427122192020805,1
26745,Clostridium scindens,GH2,4.984203302019782,1
26746,Cellvibrio japonicus,GH2,2.09748888537804,0
26747,Streptomyces lasaliensis,GH2,2.49378681801602,1
26748,Zunongwangia profunda,GH2,3.4931793177685697,1
26749,Caldicellulosiruptor hydrothermalis,GH1,3.0839060662181,1
26750,Lactobacillus johnsonii,GH1,3.82198804499448,1
26751,Streptomyces bingchenggensis,GH1,2.54626192656466,1
26752,Sphingopyxis alaskensis,GH1,2.50144259340225,1
26753,Spirosoma linguale,GH2,3.53504920678062,1
26754,Pedobacter heparinus,GH2,3.537943992320109,1
26755,Streptococcus pneumoniae,GH2,3.8980096134335898,1
26756,Escherichia coli,GH2,4.951896640835541,1
26757,Geodermatophilus obscurus,GH2,2.6369269734985297,1
26758,Listeria monocytogenes,GH1,2.65216206348982,1
26759,Clostridioides difficile,GH1,5.0399653062844,1
26760,Clostridioides difficile,GH1,5.0399653062844,1
26761,Chitinophaga pinensis,GH1,3.13218186064423,1
26762,Azospirillum sp.,GH1,2.54965315620596,1
26763,Bacillus subtilis,GH1,3.02064923105006,1
26764,Escherichia coli,GH1,4.951896640835541,1
26765,Escherichia coli,GH1,4.951896640835541,1
26766,Escherichia coli,GH2,4.951896640835541,1
26767,Catenulispora acidiphila,GH2,2.8865341235953905,1
26768,Bifidobacterium animalis,GH2,4.3260319423846205,1
26769,Lactobacillus brevis,GH2,3.4752309915170803,1
26770,Butyrivibrio fibrisolvens,GH2,4.0796753423388,1
26771,Clostridium cellulovorans,GH2,4.29596725530513,1
26772,Pedobacter heparinus,GH2,3.537943992320109,1
26773,Escherichia coli,GH2,4.951896640835541,1
26774,Chitinophaga pinensis,GH2,3.13218186064423,1
26775,Aeromonas hydrophila,GH2,3.1031220522334,1
26776,Tsukamurella paurometabola,GH2,2.35835895588952,1
26777,Halothermothrix orenii,GH2,3.32959685444176,1
26778,Rhizobium leguminosarum,GH2,2.7656644968592,1
26779,Butyrivibrio proteoclasticus,GH2,4.21337592324907,1
26780,Nostoc punctiforme,GH1,2.37668225845304,1
26781,Bacillus subtilis,GH1,3.02064923105006,1
26782,Faecalibacterium prausnitzii,GH2,5.70310455655676,1
26783,Shigella boydii,GH2,4.46740066481724,1
26784,Rhizobium leguminosarum,GH2,2.7656644968592,1
26785,Caldicellulosiruptor kronotskyensis,GH2,3.16266917664214,1
26786,Streptococcus thermophilus,GH2,3.2381812750938703,1
26787,Ruminococcus sp.,GH2,5.5246742932207,1
26788,Dickeya zeae,GH1,3.05858332003046,1
26789,Escherichia coli,GH2,4.951896640835541,1
26790,Paraburkholderia xenovorans,GH2,3.17589268199998,1
26791,Escherichia coli,GH2,4.951896640835541,1
26792,Bacteroides thetaiotaomicron,GH2,5.6683591116453815,1
26793,Paenibacillus sp.,GH30,3.71630119162046,1
26794,Alistipes shahii,GH2,5.50700483183818,1
26795,Alistipes shahii,GH2,5.50700483183818,1
26796,Bacteroides thetaiotaomicron,GH2,5.6683591116453815,1
26797,Methylobacterium radiotolerans,GH2,2.8535648515915604,1
26798,Butyrivibrio proteoclasticus,GH2,4.21337592324907,1
26799,Streptococcus salivarius,GH2,4.82045034800067,1
26800,Stigmatella aurantiaca,GH2,2.897849609087221,1
26801,Bifidobacterium longum,GH2,5.04975962481765,1
26802,Shewanella baltica,GH2,2.27325869503842,1
26803,Bacteroides xylanisolvens,GH2,5.75584866860618,1
26804,[Eubacterium] rectale,GH2,5.645131414141622,1
26805,Thermotoga maritima,GH2,2.48195620100723,1
26806,Vibrio vulnificus,GH2,1.6258698866676202,0
26807,Clostridium cellulovorans,GH2,4.29596725530513,1
26808,Escherichia coli,GH2,4.951896640835541,1
26809,Dickeya zeae,GH2,3.05858332003046,1
26810,Geobacillus sp.,GH2,3.64830473035353,1
26811,Teredinibacter turnerae,CBM57,2.45569995384992,1
26812,Zunongwangia profunda,CBM57,3.4931793177685697,1
26813,Coraliomargarita akajimensis,CBM57,3.0183552613307403,1
26814,Gramella forsetii,CBM57,3.3118484505669703,1
26815,Frankia inefficax,CBM57,2.92194199410919,1
26816,Methylorubrum extorquens,CBM57,2.89049977945186,1
26817,Acidobacterium capsulatum,CBM57,2.32592530880298,1
26818,Beutenbergia cavernae,GH2,2.7427122192020805,1
26819,Escherichia coli,GH2,4.951896640835541,1
26820,Pedobacter heparinus,CBM57,3.537943992320109,1
26821,Shewanella woodyi,CBM57,2.15812736761105,1
26822,Maribacter sp.,CBM57,3.44241628507443,1
26823,Bacteroides vulgatus,CBM57,5.9811943271971,1
26824,Maribacter sp.,CBM57,3.44241628507443,1
26825,Vibrio cholerae,GH1,2.40198353735233,1
26826,Bifidobacterium adolescentis,GH30,5.563837622076888,1
26827,Geobacillus sp.,GH30,3.64830473035353,1
26828,Bacteroides vulgatus,GH30,5.9811943271971,1
26829,Sanguibacter keddieii,GH2,2.85570130833601,1
26830,Bacteroides fragilis,GH2,5.3304405525083,1
26831,Beutenbergia cavernae,GH2,2.7427122192020805,1
26832,Propionibacterium freudenreichii,GH2,3.7468680293962207,1
26833,Faecalibacterium prausnitzii,GH2,5.70310455655676,1
26834,Streptococcus thermophilus,GH2,3.2381812750938703,1
26835,Bacteroides thetaiotaomicron,GH2,5.6683591116453815,1
26836,Kribbella flavida,GH2,2.57475751184268,1
26837,Bacteroides xylanisolvens,GH2,5.75584866860618,1
26838,Shigella sonnei,GH2,4.50932433034907,1
26839,Erwinia pyrifoliae,GH2,2.91797680755935,1
26840,Bacteroides thetaiotaomicron,GH2,5.6683591116453815,1
26841,Gardnerella vaginalis,GH2,3.8284941859351,1
26842,Streptomyces griseus,GH2,2.6881320451680497,1
26843,Agrobacterium vitis,GH2,2.8615005231949704,1
26844,Klebsiella pneumoniae,GH2,3.52749946072475,1
26845,Rhizobium leguminosarum,GH1,2.7656644968592,1
26846,Pantoea ananatis,GH1,3.1966861500678,1
26847,Bradyrhizobium sp.,GH1,2.9197171442817904,1
26848,Caulobacter segnis,GH1,2.1633704778562097,1
26849,Bifidobacterium animalis,GH1,4.3260319423846205,1
26850,Lactococcus lactis,GH1,4.5353188775982005,1
26851,Clostridium beijerinckii,GH1,4.1721923270502295,1
26852,Gordonia bronchialis,GH1,2.6022915175148,1
26853,Pseudothermotoga lettingae,GH1,2.00306092804824,1
26854,Bacillus halodurans,GH1,3.3823162016370296,1
26855,Bacillus subtilis,GH1,3.02064923105006,1
26856,Shewanella woodyi,GH1,2.15812736761105,1
26857,Clostridium beijerinckii,GH1,4.1721923270502295,1
26858,Anaerococcus prevotii,GH1,3.5784568430054504,1
26859,Pectobacterium carotovorum,GH1,3.14644261114384,1
26860,Paenibacillus polymyxa,GH1,3.72719395517451,1
26861,Ruminiclostridium cellulolyticum,GH2,4.26150962751106,1
26862,Escherichia coli,GH2,4.951896640835541,1
26863,Bacteroides fragilis,GH2,5.3304405525083,1
26864,Escherichia coli,GH2,4.951896640835541,1
26865,Yersinia pseudotuberculosis,GH2,3.27182073326526,1
26866,Roseiflexus sp.,GH2,2.09240583754019,1
26867,Mesoplasma florum,GH1,3.52674967225101,1
26868,Streptococcus pneumoniae,GH1,3.8980096134335898,1
26869,Rhizobium leguminosarum,GH1,2.7656644968592,1
26870,Streptomyces coelicolor,GH1,1.75848197891152,1
26871,Raoultella planticola,GH2,0.8632531219269579,0
26872,Shigella boydii,GH2,4.46740066481724,1
26873,Bacteroides fragilis,GH2,5.3304405525083,1
26874,Pediococcus pentosaceus,GH1,3.7004506767350094,1
26875,Halothermothrix orenii,GH2,3.32959685444176,1
26876,Rhizobium etli,GH2,2.8013917811185403,1
26877,Bifidobacterium dentium,GH2,4.76672559141973,1
26878,Sinorhizobium fredii,GH2,2.85322506594168,1
26879,Xanthomonas campestris,GH2,2.8363215345072503,1
26880,Escherichia coli,GH1,4.951896640835541,1
26881,Enterococcus faecalis,GH1,4.49339211643988,1
26882,Streptococcus pneumoniae,GH1,3.8980096134335898,1
26883,Clostridioides difficile,GH1,5.0399653062844,1
26884,Shigella flexneri,GH2,4.38421820190403,1
26885,Geodermatophilus obscurus,GH30,2.6369269734985297,1
26886,Fibrobacter succinogenes,GH30,3.40359112339068,1
26887,Ruminiclostridium cellulolyticum,GH2,4.26150962751106,1
26888,Shigella flexneri,GH2,4.38421820190403,1
26889,Caldicellulosiruptor owensensis,GH2,3.1050775947591096,1
26890,Lachnoclostridium phytofermentans,GH2,4.4406206293143,1
26891,Chitinophaga pinensis,GH30,3.13218186064423,1
26892,Catenulispora acidiphila,GH30,2.8865341235953905,1
26893,Paenibacillus sp.,GH30,3.71630119162046,1
26894,Thermoanaerobacter mathranii,GH2,3.2122485161532794,1
26895,Teredinibacter turnerae,GH2,2.45569995384992,1
26896,Escherichia coli,GH2,4.951896640835541,1
26897,Parabacteroides distasonis,GH2,5.50032629968351,1
26898,Escherichia coli,GH2,4.951896640835541,1
26899,Psychromonas ingrahamii,GH2,2.82894393827167,1
26900,Thermotoga maritima,GH2,2.48195620100723,1
26901,Lactococcus lactis,GH2,4.5353188775982005,1
26902,Escherichia coli,GH2,4.951896640835541,1
26903,Streptococcus thermophilus,GH2,3.2381812750938703,1
26904,Chitinophaga pinensis,GH2,3.13218186064423,1
26905,Caldicellulosiruptor bescii,GH2,3.125737390813589,1
26906,Frankia sp.,GH2,2.89027335739317,1
26907,Bacteroides fragilis,GH2,5.3304405525083,1
26908,Lactobacillus acidophilus,GH2,4.39104361631789,1
26909,Escherichia coli,GH2,4.951896640835541,1
26910,Pectobacterium carotovorum,GH1,3.14644261114384,1
26911,Streptococcus mitis,GH1,4.43215794895412,1
26912,Faecalibacterium prausnitzii,GH2,5.70310455655676,1
26913,Paludibacter propionicigenes,GH2,3.91016074253106,1
26914,Caldicellulosiruptor bescii,GH2,3.125737390813589,1
26915,Chitinophaga pinensis,GH2,3.13218186064423,1
26916,Shigella boydii,GH2,4.46740066481724,1
26917,Escherichia coli,GH2,4.951896640835541,1
26918,Bacteroides thetaiotaomicron,GH2,5.6683591116453815,1
26919,Escherichia coli,GH2,4.951896640835541,1
26920,Clavibacter michiganensis,GH2,3.01942261166098,1
26921,Sediminispirochaeta smaragdinae,GH2,4.1006158951343,1
26922,Slackia heliotrinireducens,GH2,4.06862103202238,1
26923,Solibacter usitatus,CBM57,3.69438217630694,1
26924,Pedobacter heparinus,CBM57,3.537943992320109,1
26925,Solibacter usitatus,CBM57,3.69438217630694,1
26926,Saccharophagus degradans,CBM57,2.10550242228245,0
26927,Opitutus terrae,CBM57,2.84900016087073,1
26928,Enterobacter sp.,GH1,4.15664583602409,1
26929,Lactobacillus acidophilus,GH1,4.39104361631789,1
26930,Streptococcus equi,GH1,3.49121082104918,1
26931,Escherichia coli,GH1,4.951896640835541,1
26932,Caldicellulosiruptor hydrothermalis,GH2,3.0839060662181,1
26933,Klebsiella pneumoniae,GH2,3.52749946072475,1
26934,Stenotrophomonas maltophilia,GH2,2.8155649179837696,1
26935,Bacteroides fragilis,GH2,5.3304405525083,1
26936,Faecalibacterium prausnitzii,GH2,5.70310455655676,1
26937,Xanthomonas campestris,GH2,2.8363215345072503,1
26938,Opitutus terrae,GH2,2.84900016087073,1
26939,Bacteroides thetaiotaomicron,CBM57,5.6683591116453815,1
26940,Teredinibacter turnerae,CBM57,2.45569995384992,1
26941,Leuconostoc mesenteroides,GH1,4.40393892545684,1
26942,Paenibacillus polymyxa,GH1,3.72719395517451,1
26943,Corynebacterium urealyticum,GH1,3.15668063005776,1
26944,Lactococcus lactis,GH1,4.5353188775982005,1
26945,Clostridioides difficile,GH1,5.0399653062844,1
26946,Edwardsiella tarda,GH1,3.1490097081871404,1
26947,Spirosoma linguale,CBM57,3.53504920678062,1
26948,Streptosporangium roseum,CBM57,2.7452359403686297,1
26949,Flavobacterium johnsoniae,CBM57,3.52515534105155,1
26950,Robiginitalea biformata,CBM57,3.29334646544948,1
26951,uncultured bacterium,GH1,4.00635846339548,1
26952,Ruminococcus sp.,GH1,5.5246742932207,1
26953,Coraliomargarita akajimensis,GH2,3.0183552613307403,1
26954,Klebsiella pneumoniae,GH2,3.52749946072475,1
26955,Escherichia coli,GH2,4.951896640835541,1
26956,Solibacter usitatus,GH2,3.69438217630694,1
26957,Opitutus terrae,GH2,2.84900016087073,1
26958,Burkholderia pseudomallei,GH79,3.9321976701050496,1
26959,Myxococcus xanthus,GH1,3.04510264998944,1
26960,Streptococcus sanguinis,GH1,4.26066005904769,1
26961,Thermoanaerobacter pseudethanolicus,GH1,3.37065589369722,1
26962,Enterobacter lignolyticus,GH1,3.96898872706393,1
26963,Saccharophagus degradans,GH1,2.10550242228245,0
26964,Dickeya chrysanthemi,GH1,2.98593437565945,1
26965,Pseudomonas aeruginosa,GH1,3.2692748952840605,1
26966,Lactobacillus paracasei,GH1,4.03996324087402,1
26967,Caldicellulosiruptor hydrothermalis,GH1,3.0839060662181,1
26968,Clostridioides difficile,GH1,5.0399653062844,1
26969,Streptococcus equi,GH1,3.49121082104918,1
26970,Aliivibrio fischeri,GH1,2.14897601291706,1
26971,Paenarthrobacter aurescens,GH1,2.65457583669122,1
26972,Mycolicibacterium gilvum,GH1,2.4361892285611604,1
26973,Escherichia coli,GH1,4.951896640835541,1
26974,Saccharopolyspora erythraea,GH1,2.8299543305236,1
26975,Streptomyces scabiei,GH30,2.58395741874664,1
26976,Bifidobacterium breve,GH30,4.5510137115422005,1
26977,Paenibacillus polymyxa,GH30,3.72719395517451,1
26978,Dictyoglomus turgidum,GH2,2.6981981026454003,1
26979,Zunongwangia profunda,GH30,3.4931793177685697,1
26980,Thermoanaerobacter mathranii,GH1,3.2122485161532794,1
26981,Streptosporangium roseum,GH1,2.7452359403686297,1
26982,Brachyspira murdochii,GH1,2.97466827119699,1
26983,Clavibacter michiganensis,GH1,3.01942261166098,1
26984,Streptosporangium roseum,GH1,2.7452359403686297,1
26985,Mesoplasma florum,GH1,3.52674967225101,1
26986,Bacillus subtilis,GH1,3.02064923105006,1
26987,Thermoanaerobacter mathranii,GH1,3.2122485161532794,1
26988,Lactococcus lactis,GH1,4.5353188775982005,1
26989,Deinococcus geothermalis,GH1,2.5287326529694303,1
26990,Bacillus pumilus,GH1,3.24867068188371,1
26991,Paludibacter propionicigenes,GH2,3.91016074253106,1
26992,Serratia sp.,GH2,0.546729220232559,0
26993,Escherichia coli,GH2,4.951896640835541,1
26994,Kyrpidia tusciae,GH2,2.87685739106407,1
26995,Sebaldella termitidis,GH2,2.8999787863234103,1
26996,Lactobacillus crispatus,GH1,3.9118347306094905,1
26997,Lactobacillus plantarum,GH1,3.4832886780958905,1
26998,Dickeya paradisiaca,GH1,3.0187193215555603,1
26999,Pediococcus pentosaceus,GH1,3.7004506767350094,1
27000,Bacillus cereus,GH1,3.0808679577612503,1
27001,Stackebrandtia nassauensis,GH1,2.7054078848331,1
27002,Rhodococcus erythropolis,GH1,4.01744103264997,1
27003,Streptococcus equi,GH1,3.49121082104918,1
27004,Mannheimia succiniciproducens,GH2,2.75452387816347,1
27005,Pedobacter heparinus,GH2,3.537943992320109,1
27006,Streptococcus thermophilus,GH2,3.2381812750938703,1
27007,Clostridium cellulovorans,GH2,4.29596725530513,1
27008,Escherichia coli,GH2,4.951896640835541,1
27009,Caldicellulosiruptor obsidiansis,GH30,3.2322985078661604,1
27010,Streptomyces coelicolor,GH30,1.75848197891152,1
27011,Hungateiclostridium thermocellum,GH30,4.16124436304105,1
27012,Coprococcus sp.,GH2,5.41684591541027,1
27013,Bifidobacterium adolescentis,GH2,5.563837622076888,1
27014,Shigella boydii,GH2,4.46740066481724,1
27015,Bacteroides fragilis,GH2,5.3304405525083,1
27016,Escherichia coli,GH2,4.951896640835541,1
27017,Chitinophaga pinensis,GH2,3.13218186064423,1
27018,Alistipes shahii,GH2,5.50700483183818,1
27019,Serratia proteamaculans,GH2,3.23130925643518,1
27020,Eggerthella lenta,GH2,4.8402761048325,1
27021,Actinobacillus pleuropneumoniae,GH2,2.85455045251846,1
27022,Stenotrophomonas maltophilia,GH2,2.8155649179837696,1
27023,Geobacillus sp.,GH2,3.64830473035353,1
27024,Butyrivibrio fibrisolvens,GH2,4.0796753423388,1
27025,Streptomyces ambofaciens,GH2,2.5139691602838,1
27026,Bacteroides fragilis,GH2,5.3304405525083,1
27027,Enterobacter lignolyticus,GH2,3.96898872706393,1
27028,[Eubacterium] siraeum,GH2,5.2380596672519015,1
27029,Bifidobacterium longum,GH2,5.04975962481765,1
27030,Bifidobacterium bifidum,GH2,5.0138339650387005,1
27031,Streptococcus thermophilus,GH2,3.2381812750938703,1
27032,Saccharopolyspora erythraea,GH2,2.8299543305236,1
27033,Koribacter versatilis,GH2,2.8713096971713297,1
27034,Flavobacterium johnsoniae,GH2,3.52515534105155,1
27035,Koribacter versatilis,GH2,2.8713096971713297,1
27036,Shigella flexneri,GH2,4.38421820190403,1
27037,Petrotoga mobilis,GH1,2.0601538666330304,1
27038,Lactobacillus paracasei,GH2,4.03996324087402,1
27039,Frankia sp.,GH1,2.89027335739317,1
27040,Marinomonas sp.,GH2,3.07545145861567,1
27041,[Eubacterium] rectale,GH2,5.645131414141622,1
27042,Roseburia intestinalis,GH2,5.494855325243268,1
27043,Bacillus megaterium,GH2,3.0927288703237497,1
27044,Cellvibrio japonicus,GH30,2.09748888537804,0
27045,Bifidobacterium dentium,GH30,4.76672559141973,1
27046,Leuconostoc citreum,GH1,3.62243653252206,1
27047,Butyrivibrio fibrisolvens,GH1,4.0796753423388,1
27048,Enterococcus faecium,GH1,2.8017616266510803,1
27049,Anaerococcus prevotii,GH1,3.5784568430054504,1
27050,Paenibacillus polymyxa,GH1,3.72719395517451,1
27051,Sinorhizobium medicae,GH1,2.84019845261457,1
27052,Pectobacterium carotovorum,GH1,3.14644261114384,1
27053,Pedobacter heparinus,GH1,3.537943992320109,1
27054,Enterococcus faecalis,GH1,4.49339211643988,1
27055,Bacillus subtilis,GH1,3.02064923105006,1
27056,Dickeya paradisiaca,GH1,3.0187193215555603,1
27057,[Eubacterium] rectale,GH1,5.645131414141622,1
27058,Klebsiella pneumoniae,GH1,3.52749946072475,1
27059,Paenibacillus polymyxa,GH1,3.72719395517451,1
27060,Dickeya dadantii,GH1,3.17305321355402,1
27061,Streptococcus dysgalactiae,GH1,3.64352502583433,1
27062,Staphylococcus aureus,GH1,3.2538166819417103,1
27063,Klebsiella aerogenes,GH1,1.98485379390648,0
27064,Streptococcus pyogenes,GH1,4.64590972834113,1
27065,Lactobacillus crispatus,GH1,3.9118347306094905,1
27066,Streptococcus uberis,GH1,4.2091536391304,1
27067,Shigella dysenteriae,GH1,4.38956589949009,1
27068,Thermoanaerobacter sp.,GH1,3.47184065730102,1
27069,Mycolicibacterium vanbaalenii,GH1,2.5287326529694303,1
27070,Lactobacillus crispatus,GH1,3.9118347306094905,1
27071,Clostridium cellulovorans,GH1,4.29596725530513,1
27072,Corynebacterium jeikeium,GH1,3.21056197532697,1
27073,Escherichia coli,GH1,4.951896640835541,1
27074,Staphylococcus aureus,GH1,3.2538166819417103,1
27075,Citrobacter koseri,GH1,4.49522342533549,1
27076,Streptococcus pyogenes,GH1,4.64590972834113,1
27077,Streptococcus sanguinis,GH1,4.26066005904769,1
27078,Rhodopseudomonas palustris,GH1,2.9869192115646803,1
27079,Escherichia coli,GH1,4.951896640835541,1
27080,Thermotoga maritima,GH2,2.48195620100723,1
27081,Streptococcus thermophilus,GH2,3.2381812750938703,1
27082,Histophilus somni,GH2,2.99060738070369,1
27083,Spirosoma linguale,GH2,3.53504920678062,1
27084,Streptococcus mitis,GH2,4.43215794895412,1
27085,Escherichia coli,GH1,4.951896640835541,1
27086,Lactobacillus plantarum,GH1,3.4832886780958905,1
27087,Phenylobacterium zucineum,GH1,2.8981166034901897,1
27088,Bradyrhizobium diazoefficiens,GH1,3.16683422685352,1
27089,Enterobacter sp.,GH1,4.15664583602409,1
27090,Klebsiella pneumoniae,GH1,3.52749946072475,1
27091,Streptococcus pyogenes,GH1,4.64590972834113,1
27092,Paludibacter propionicigenes,GH2,3.91016074253106,1
27093,Bifidobacterium dentium,GH2,4.76672559141973,1
27094,Salmonella arizonae,GH1,3.76920676611681,1
27095,Escherichia coli,GH1,4.951896640835541,1
27096,Escherichia coli,GH1,4.951896640835541,1
27097,Escherichia coli,GH1,4.951896640835541,1
27098,Clostridium beijerinckii,GH1,4.1721923270502295,1
27099,Halothermothrix orenii,GH1,3.32959685444176,1
27100,Faecalibacterium prausnitzii,GH1,5.70310455655676,1
27101,Catenulispora acidiphila,GH1,2.8865341235953905,1
27102,Erwinia billingiae,GH1,3.24703768471526,1
27103,Escherichia coli,GH2,4.951896640835541,1
27104,Akkermansia muciniphila,GH2,5.31745977923797,1
27105,Novosphingobium aromaticivorans,GH2,0.7665646972674259,0
27106,Agrobacterium vitis,GH2,2.8615005231949704,1
27107,Chitinophaga pinensis,GH2,3.13218186064423,1
27108,Lactobacillus plantarum,GH1,3.4832886780958905,1
27109,Mycoplasma penetrans,GH1,2.70794193384326,1
27110,Akkermansia muciniphila,GH2,5.31745977923797,1
27111,Opitutus terrae,GH2,2.84900016087073,1
27112,Koribacter versatilis,GH1,2.8713096971713297,1
27113,Lactococcus lactis,GH1,4.5353188775982005,1
27114,Stigmatella aurantiaca,GH1,2.897849609087221,1
27115,Lactobacillus sakei,GH1,3.9063651650561,1
27116,Rhizobium leguminosarum,GH1,2.7656644968592,1
27117,Solibacter usitatus,GH2,3.69438217630694,1
27118,Chitinophaga pinensis,GH2,3.13218186064423,1
27119,Enterococcus faecalis,GH1,4.49339211643988,1
27120,Clostridium cellulovorans,GH1,4.29596725530513,1
27121,Lactococcus lactis,GH1,4.5353188775982005,1
27122,Lactococcus lactis,GH1,4.5353188775982005,1
27123,Enterobacter lignolyticus,GH1,3.96898872706393,1
27124,Rothia dentocariosa,GH1,3.9572028953759,1
27125,Opitutus terrae,GH2,2.84900016087073,1
27126,Caldicellulosiruptor bescii,GH2,3.125737390813589,1
27127,Bacteroides thetaiotaomicron,GH30,5.6683591116453815,1
27128,Escherichia coli,GH2,4.951896640835541,1
27129,Sebaldella termitidis,GH2,2.8999787863234103,1
27130,Saccharopolyspora erythraea,GH2,2.8299543305236,1
27131,Lactococcus lactis,GH2,4.5353188775982005,1
27132,Caldicellulosiruptor kronotskyensis,GH2,3.16266917664214,1
27133,Bacteroides thetaiotaomicron,GH2,5.6683591116453815,1
27134,Ruminococcus gnavus,GH2,5.3965235103622495,1
27135,Escherichia coli,GH2,4.951896640835541,1
27136,Escherichia coli,GH2,4.951896640835541,1
27137,Flavobacterium johnsoniae,GH2,3.52515534105155,1
27138,Ruminiclostridium cellulolyticum,GH2,4.26150962751106,1
